"Rdate","Xhr.dectime","Spot","BHPA","BYMA","CFMA","DHPA","MEPA","OCPA","RBMA","RGMA","SCMA","WBPA","WEPA","YCPA"
"2009-10-09",5.66666666666667,"3C",0,6,7,0,0,0,0,0,0,0,0,0
"2009-10-09",5.75,"1B",0,0,0,0,0,0,1,0,0,0,15,0
"2009-10-09",5.83333333333333,"2B",0,0,0,0,0,0,0,0,0,0,22,0
"2009-10-09",6,"3C",21,0,1,0,1,0,1,0,0,0,10,2
"2009-10-09",6.5,"1A",0,0,0,0,0,0,0,0,0,0,38,0
"2009-10-09",6.58333333333333,"1A",0,0,0,0,0,0,0,0,0,0,10,0
"2009-10-09",6.58333333333333,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2009-10-09",6.75,"1A",0,0,0,0,0,0,0,0,0,0,22,0
"2009-10-09",6.75,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2009-10-09",6.91666666666667,"1A",0,0,0,0,0,1,0,0,0,0,36,0
"2009-10-09",7,"1A",0,0,0,0,0,0,0,0,0,0,50,0
"2009-10-11",5.61666666666667,"1B",0,0,11,0,0,0,0,0,0,0,0,2
"2009-10-11",5.78333333333333,"2A",0,0,0,0,0,0,17,0,0,0,3,2
"2009-10-11",5.95,"1A",0,0,8,0,0,0,14,0,0,0,64,0
"2009-10-11",6.03333333333333,"1A",0,11,0,0,0,0,9,0,0,0,0,0
"2009-10-11",6.03333333333333,"1B",0,0,20,0,0,0,0,0,0,0,0,0
"2009-10-11",6.11666666666667,"1B",0,0,0,0,0,0,0,0,0,0,13,0
"2009-10-11",6.2,"1A",0,0,0,0,0,1,4,0,0,0,45,0
"2009-10-11",6.2,"2C",1,0,0,0,0,0,0,0,0,0,0,0
"2009-10-11",6.45,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2009-10-11",6.53333333333333,"1A",7,0,1,0,0,0,0,0,0,0,25,0
"2009-10-11",6.61666666666667,"1A",0,0,0,0,0,0,0,0,0,0,6,0
"2009-10-19",5.68333333333333,"1B",0,0,3,0,0,0,0,0,0,0,0,0
"2009-10-19",5.76666666666667,"1B",0,0,0,0,0,0,0,0,0,0,17,0
"2009-10-19",5.76666666666667,"2A",0,0,0,22,0,0,0,0,0,5,0,0
"2009-10-19",5.85,"1B",0,0,5,0,0,0,0,0,0,0,7,0
"2009-10-19",5.85,"2A",4,0,0,17,0,0,4,0,0,2,0,0
"2009-10-19",5.93333333333333,"1A",0,0,0,16,0,0,3,0,0,0,0,0
"2009-10-19",5.93333333333333,"1B",13,0,0,0,0,1,8,0,0,0,0,0
"2009-10-19",6.01666666666667,"1A",0,0,0,0,0,0,14,0,0,1,28,0
"2009-10-19",6.01666666666667,"2A",9,0,4,6,0,12,3,0,0,0,0,0
"2009-10-19",6.1,"1A",0,0,0,0,0,0,18,0,0,3,6,0
"2009-10-19",6.1,"2A",0,0,0,0,0,0,0,0,0,6,0,0
"2009-10-19",6.18333333333333,"1A",0,3,0,0,0,0,10,0,0,0,2,0
"2009-10-19",6.18333333333333,"2A",0,0,0,0,0,15,0,0,0,1,2,0
"2009-10-19",6.26666666666667,"2A",4,0,0,0,0,33,0,0,0,0,3,0
"2009-10-19",6.35,"2A",8,0,0,0,0,17,0,0,0,0,2,0
"2009-10-19",6.43333333333333,"2A",3,0,0,0,0,14,2,0,0,0,2,0
"2009-10-19",6.51666666666667,"2A",0,0,1,0,0,12,0,0,0,0,4,0
"2009-10-19",6.6,"2A",2,0,0,0,0,8,0,0,0,0,1,0
"2009-10-19",6.68333333333333,"1A",0,4,1,0,6,0,11,0,0,0,0,0
"2009-10-19",6.76666666666667,"1A",0,0,0,0,0,0,13,0,0,1,0,0
"2009-10-19",6.76666666666667,"2A",0,0,0,0,0,0,0,0,0,0,5,0
"2009-10-23",5.38333333333333,"1A",0,0,5,0,0,0,30,0,0,0,2,0
"2009-10-23",5.46666666666667,"2A",0,0,3,0,0,0,17,0,0,0,2,0
"2009-10-23",5.55,"2A",0,0,6,0,0,0,24,0,0,0,4,0
"2009-10-23",5.55,"2B",0,0,1,0,0,0,1,0,0,0,0,0
"2009-10-23",5.63333333333333,"2A",2,0,1,0,0,1,25,0,0,0,15,0
"2009-10-23",5.63333333333333,"2B",0,5,5,0,0,0,0,0,0,0,0,0
"2009-10-23",5.63333333333333,"2C",0,11,8,0,0,0,9,0,1,0,0,0
"2009-10-23",5.71666666666667,"2A",0,6,0,0,0,0,13,0,0,0,111,0
"2009-10-23",5.71666666666667,"2B",1,0,0,0,0,0,4,0,0,0,22,0
"2009-10-23",5.71666666666667,"2C",0,11,0,0,0,0,5,0,0,0,0,0
"2009-10-23",5.71666666666667,"3C",0,2,0,0,0,0,5,0,0,0,27,0
"2009-10-23",5.8,"1A",0,17,2,0,0,0,0,0,0,0,1,0
"2009-10-23",5.8,"2A",3,0,0,0,0,8,6,0,0,0,24,0
"2009-10-23",5.8,"2B",0,0,2,0,0,0,5,0,0,0,33,0
"2009-10-23",5.8,"2C",0,1,5,0,0,0,0,0,0,0,2,0
"2009-10-23",5.86666666666667,"1A",0,10,0,0,0,0,0,0,2,0,0,0
"2009-10-23",5.86666666666667,"1B",0,0,0,0,0,0,0,0,0,0,40,0
"2009-10-23",5.86666666666667,"2A",0,0,0,4,0,6,8,0,0,0,35,0
"2009-10-23",5.86666666666667,"2C",0,2,0,0,0,0,0,0,0,0,0,0
"2009-10-23",5.96666666666667,"1A",0,17,0,0,0,0,0,0,1,0,0,0
"2009-10-23",5.96666666666667,"2A",7,1,1,0,0,4,6,0,0,0,0,0
"2009-10-23",5.96666666666667,"2C",0,1,0,0,0,0,0,0,1,0,0,1
"2009-10-23",6.05,"1B",0,1,0,0,0,0,0,0,0,0,0,0
"2009-10-23",6.13333333333333,"1B",0,2,0,0,0,0,0,0,0,0,0,0
"2009-10-23",6.13333333333333,"2A",1,0,0,0,5,0,0,0,0,0,0,0
"2009-10-23",6.21666666666667,"1B",0,0,0,0,10,0,0,0,0,0,7,0
"2009-10-23",6.3,"1A",0,0,0,0,0,0,0,0,0,0,8,0
"2009-10-23",6.3,"1B",0,0,0,0,13,0,0,0,0,0,0,0
"2009-10-23",6.38333333333333,"1A",0,0,0,0,0,0,0,0,0,0,8,0
"2009-10-23",6.38333333333333,"1B",0,0,0,0,16,0,0,0,0,0,0,2
"2009-10-23",6.46666666666667,"1A",0,0,0,0,41,0,0,0,0,0,2,0
"2009-10-23",6.46666666666667,"1B",0,0,0,0,4,0,0,0,0,0,0,0
"2009-10-23",6.55,"1A",0,3,0,0,16,0,0,0,3,0,0,0
"2009-10-23",6.55,"2A",0,0,0,0,0,0,0,0,0,2,2,0
"2009-10-23",6.63333333333333,"1A",0,5,0,0,5,0,0,0,7,0,0,0
"2009-10-23",6.71666666666667,"1A",0,2,0,0,0,0,0,0,2,0,0,0
"2009-10-23",6.8,"1A",0,4,0,0,0,0,0,0,4,0,0,0
"2009-10-23",6.93333333333333,"1A",0,5,0,0,0,0,0,0,1,0,0,0
"2009-10-25",5.51666666666667,"1A",0,0,0,0,0,0,40,0,0,0,3,0
"2009-10-25",5.6,"1A",0,10,14,0,0,0,17,0,0,0,0,0
"2009-10-25",5.68333333333333,"1A",0,11,5,0,0,0,22,0,0,0,0,0
"2009-10-25",5.76666666666667,"1A",0,1,2,0,0,0,15,0,0,0,33,0
"2009-10-25",5.85,"1A",0,18,2,0,0,0,14,0,1,0,25,0
"2009-10-25",5.93333333333333,"1A",0,27,1,0,0,1,3,0,1,0,2,0
"2009-10-25",6.01666666666667,"1A",0,13,0,0,0,0,0,1,0,0,0,0
"2009-10-25",6.1,"1A",0,0,0,0,0,0,4,0,0,0,0,0
"2009-10-27",5.58333333333333,"2C",0,1,6,0,0,0,0,0,0,0,0,2
"2009-10-27",5.66666666666667,"3C",0,0,9,0,0,0,0,0,0,0,0,1
"2009-10-27",5.75,"3C",0,0,7,0,0,0,2,0,0,0,0,2
"2009-10-27",5.83333333333333,"3C",0,1,5,0,0,0,0,0,0,0,0,12
"2009-10-27",5.91666666666667,"3C",0,1,4,0,0,0,0,0,0,0,0,0
"2009-10-27",6,"3C",0,8,0,0,0,0,0,0,1,0,0,0
"2009-10-27",6.41666666666667,"1A",0,0,0,0,0,0,0,0,0,0,34,0
"2009-10-27",6.5,"1A",0,0,0,0,0,0,2,0,0,3,61,0
"2009-10-27",6.58333333333333,"1A",0,0,0,0,0,4,0,0,0,5,56,0
"2009-10-29",5.45,"1A",0,0,15,0,0,0,0,0,0,0,0,0
"2009-10-29",5.53333333333333,"3C",0,3,10,0,0,0,18,0,0,0,0,0
"2009-10-29",5.61666666666667,"3C",0,8,6,0,0,0,16,0,0,0,0,0
"2009-10-29",5.7,"3C",0,1,3,0,0,0,11,0,0,0,0,1
"2009-10-29",5.78333333333333,"3C",0,0,0,0,0,0,4,0,0,0,0,1
"2009-10-29",6.03333333333333,"1A",0,5,0,0,14,0,1,0,0,0,0,2
"2009-10-29",6.03333333333333,"3C",0,2,0,0,8,0,7,0,0,0,0,0
"2009-10-29",6.11666666666667,"3C",0,8,5,0,13,0,8,0,2,0,188,0
"2009-10-29",6.2,"1A",0,3,0,0,0,0,0,0,0,0,132,0
"2009-10-29",6.2,"3C",0,0,2,0,0,0,0,0,0,0,0,0
"2009-10-29",6.28333333333333,"1A",0,0,1,0,0,0,0,0,0,0,35,0
"2009-10-29",6.36666666666667,"1A",0,0,0,0,0,0,5,0,0,3,6,0
"2009-10-29",6.53333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-10-29",6.61666666666667,"1B",0,0,0,0,0,0,0,0,0,4,0,0
"2009-10-29",6.78333333333333,"1B",0,0,0,0,0,0,0,0,0,0,27,0
"2009-11-01",5.36666666666667,"3C",0,4,18,0,1,0,2,0,0,0,0,0
"2009-11-01",5.45,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-01",5.45,"3C",0,1,2,0,0,0,1,0,0,0,0,0
"2009-11-01",5.53333333333333,"3C",0,5,5,0,0,0,0,0,0,0,0,0
"2009-11-01",5.61666666666667,"1B",0,0,0,0,0,0,0,0,0,2,0,0
"2009-11-01",5.7,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-01",5.78333333333333,"1A",0,0,1,0,0,1,1,0,0,0,8,5
"2009-11-01",5.78333333333333,"1B",0,0,0,0,0,0,0,0,0,0,1,0
"2009-11-01",6.03333333333333,"2A",0,0,0,0,0,0,1,0,0,0,1,0
"2009-11-01",6.03333333333333,"2B",0,0,2,0,0,0,0,0,0,0,0,0
"2009-11-01",6.11666666666667,"2A",0,0,0,0,1,0,0,0,0,2,0,0
"2009-11-05",5.26666666666667,"3C",0,0,2,0,0,0,0,0,0,0,0,0
"2009-11-05",5.43333333333333,"3C",0,0,5,0,0,0,6,0,0,0,0,0
"2009-11-05",5.51666666666667,"1B",0,0,0,0,0,0,2,0,0,0,0,0
"2009-11-05",5.51666666666667,"3C",0,6,12,0,0,0,3,0,0,0,0,2
"2009-11-05",5.6,"3C",14,6,10,0,0,0,21,0,1,0,0,5
"2009-11-05",5.68333333333333,"1A",0,2,0,0,0,0,8,0,0,0,0,0
"2009-11-05",5.68333333333333,"2A",0,0,0,9,0,0,0,0,0,6,0,0
"2009-11-05",5.68333333333333,"3C",2,9,4,0,2,0,4,0,4,0,0,3
"2009-11-05",5.76666666666667,"1A",0,0,3,0,0,0,30,0,0,0,0,2
"2009-11-05",5.76666666666667,"2A",0,0,0,0,0,1,0,0,0,1,0,0
"2009-11-05",5.76666666666667,"3C",0,4,2,0,16,0,0,0,6,0,0,0
"2009-11-05",5.85,"1A",0,0,0,0,0,0,25,0,0,0,0,0
"2009-11-05",5.85,"2A",0,0,0,0,0,0,0,0,0,0,0,1
"2009-11-05",5.85,"3C",0,0,0,0,5,0,0,0,0,0,0,1
"2009-11-05",5.93333333333333,"1A",0,0,0,0,0,0,19,0,0,0,1,0
"2009-11-05",5.93333333333333,"2A",0,0,0,0,0,0,0,0,0,0,0,1
"2009-11-05",5.93333333333333,"2C",0,0,0,0,0,0,0,0,0,2,0,0
"2009-11-05",5.93333333333333,"3C",0,0,0,0,4,0,0,0,0,0,0,0
"2009-11-05",6.01666666666667,"1B",0,0,2,0,0,0,0,0,0,3,0,0
"2009-11-05",6.01666666666667,"2A",0,0,0,0,0,0,0,0,0,2,0,0
"2009-11-05",6.01666666666667,"2C",0,0,0,0,0,0,0,0,0,2,0,0
"2009-11-05",6.01666666666667,"3C",0,0,0,0,2,0,0,0,0,0,0,1
"2009-11-05",6.1,"1A",0,0,0,0,0,1,4,0,0,1,9,0
"2009-11-05",6.1,"3C",3,5,5,0,7,0,4,0,3,0,2,0
"2009-11-05",6.18333333333333,"1A",0,0,0,0,0,0,5,0,0,0,1,0
"2009-11-05",6.18333333333333,"1B",5,0,0,0,0,0,0,0,0,0,0,0
"2009-11-05",6.18333333333333,"2C",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-05",6.18333333333333,"3C",0,0,1,0,6,0,0,0,0,0,0,0
"2009-11-05",6.26666666666667,"1A",0,0,1,0,0,0,16,0,0,2,6,0
"2009-11-05",6.26666666666667,"1B",0,0,0,1,0,0,0,0,0,0,0,0
"2009-11-05",6.26666666666667,"2A",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-05",6.26666666666667,"3C",1,0,2,0,5,0,0,0,1,0,0,0
"2009-11-05",6.35,"1A",0,0,0,0,10,0,8,0,0,1,3,0
"2009-11-05",6.35,"2A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-05",6.35,"3C",0,0,0,0,14,0,0,0,1,0,0,0
"2009-11-11",5.21666666666667,"3C",0,0,4,0,0,0,3,0,0,0,0,0
"2009-11-11",5.3,"3C",0,0,17,0,0,0,9,0,0,0,0,2
"2009-11-11",5.38333333333333,"3C",0,0,12,0,0,0,9,0,0,0,0,6
"2009-11-11",5.46666666666667,"3C",0,0,2,0,0,0,0,1,0,0,0,0
"2009-11-11",5.55,"3C",1,0,5,0,0,3,0,0,0,0,0,0
"2009-11-11",5.63333333333333,"3C",1,0,4,0,0,0,0,0,0,0,0,0
"2009-11-11",5.71666666666667,"3C",2,0,6,0,0,0,0,0,0,0,0,0
"2009-11-11",5.8,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-11",5.8,"3C",0,1,9,0,0,1,1,0,2,0,0,0
"2009-11-11",5.88333333333333,"3C",0,0,7,0,7,3,2,0,0,0,0,1
"2009-11-11",5.96666666666667,"1B",0,0,0,1,0,0,0,0,0,0,0,0
"2009-11-11",6.05,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-11",6.13333333333333,"1B",0,0,0,3,0,0,0,0,0,1,0,0
"2009-11-11",6.3,"1B",0,0,0,0,0,3,0,0,0,0,3,0
"2009-11-11",6.55,"2A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-13",5.4,"1A",0,0,19,0,0,0,37,0,0,0,0,0
"2009-11-13",5.48333333333333,"3C",0,10,5,0,0,0,1,0,2,0,0,0
"2009-11-13",5.56666666666667,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-13",5.56666666666667,"3C",0,12,4,0,0,0,5,0,1,0,0,0
"2009-11-13",5.65,"1B",0,0,3,0,0,0,0,0,0,0,0,0
"2009-11-13",5.65,"3C",0,17,1,0,0,0,3,0,3,0,0,0
"2009-11-13",5.73333333333333,"1A",0,0,3,0,0,0,4,0,0,0,0,0
"2009-11-13",5.81666666666667,"1A",0,0,0,0,0,0,10,0,0,0,4,0
"2009-11-13",5.81666666666667,"2B",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-13",5.9,"1A",0,0,0,0,0,0,17,0,0,0,0,0
"2009-11-13",5.9,"1B",0,0,0,2,0,0,0,0,0,0,0,0
"2009-11-13",5.98333333333333,"1A",0,0,0,1,0,1,19,0,0,0,0,0
"2009-11-13",6.06666666666667,"1A",0,0,0,0,0,3,31,0,0,0,0,0
"2009-11-13",6.15,"1A",0,0,0,0,0,5,12,0,0,0,0,0
"2009-11-13",6.23333333333333,"1A",0,0,0,0,0,8,0,0,0,0,5,0
"2009-11-13",6.23333333333333,"1B",0,0,0,2,0,0,0,0,0,0,0,0
"2009-11-15",5.1,"3C",0,0,9,0,0,0,0,0,0,0,0,2
"2009-11-15",5.18333333333333,"3C",0,2,15,0,0,0,0,0,0,0,0,0
"2009-11-15",5.26666666666667,"3C",0,3,12,0,0,0,3,0,0,0,0,0
"2009-11-15",5.35,"1A",0,0,0,0,0,0,14,0,0,0,0,0
"2009-11-15",5.43333333333333,"1A",0,0,0,0,0,0,12,0,0,4,0,0
"2009-11-15",5.43333333333333,"2A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-15",5.43333333333333,"3C",0,12,0,0,0,0,0,0,0,0,0,0
"2009-11-15",5.51666666666667,"1A",0,2,0,0,0,0,14,0,0,1,0,0
"2009-11-15",5.51666666666667,"2A",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-15",5.51666666666667,"3C",0,7,0,0,0,0,0,0,0,0,0,2
"2009-11-15",5.6,"1A",0,1,2,0,0,0,3,0,0,4,0,0
"2009-11-15",5.6,"2A",0,0,0,0,0,3,0,0,0,1,0,0
"2009-11-15",5.6,"3C",0,9,0,0,1,0,0,0,1,0,0,0
"2009-11-15",5.68333333333333,"1A",0,0,0,18,0,9,0,0,0,0,4,0
"2009-11-15",5.68333333333333,"3C",0,5,1,0,8,0,0,0,1,0,0,0
"2009-11-15",5.76666666666667,"1A",0,3,0,4,0,11,10,0,1,5,0,1
"2009-11-15",5.76666666666667,"2A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-15",5.76666666666667,"3C",0,3,2,0,6,0,0,2,1,0,0,0
"2009-11-15",5.85,"1A",0,3,2,0,0,0,6,0,0,0,2,0
"2009-11-15",5.85,"1B",0,0,0,0,0,0,0,0,0,6,0,0
"2009-11-15",5.85,"3C",0,1,2,0,10,0,0,0,0,0,0,0
"2009-11-15",5.93333333333333,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-15",6.01666666666667,"1A",0,0,0,0,0,2,0,0,0,0,0,0
"2009-11-15",6.1,"1B",0,0,0,8,0,0,0,0,0,0,0,0
"2009-11-15",6.35,"1A",0,0,0,13,0,4,0,0,0,0,0,0
"2009-11-15",6.43333333333333,"1A",0,0,0,18,0,7,2,0,0,0,0,0
"2009-11-17",5.56666666666667,"1B",0,0,4,0,0,1,2,0,0,0,0,2
"2009-11-17",5.73333333333333,"1A",0,0,1,0,0,0,0,0,0,0,0,1
"2009-11-17",5.81666666666667,"2C",5,0,8,0,0,2,4,0,0,0,0,0
"2009-11-17",5.9,"2B",0,0,0,3,0,0,0,0,0,2,14,0
"2009-11-17",5.98333333333333,"2B",0,0,0,4,0,0,0,0,0,1,9,0
"2009-11-17",5.98333333333333,"3C",1,0,1,0,5,2,0,0,0,0,0,0
"2009-11-17",6.06666666666667,"2B",0,0,0,5,0,0,0,0,0,0,4,0
"2009-11-17",6.06666666666667,"3C",3,1,0,0,5,5,0,0,0,0,0,0
"2009-11-17",6.15,"3C",0,0,0,0,4,0,0,0,0,0,0,0
"2009-11-17",6.23333333333333,"2A",0,0,0,12,0,2,0,0,1,2,0,0
"2009-11-17",6.31666666666667,"2A",0,0,0,3,0,4,0,0,0,0,6,0
"2009-11-17",6.48333333333333,"2B",0,0,0,0,0,0,0,0,0,0,2,0
"2009-11-17",6.56666666666667,"2B",0,0,0,0,0,0,0,0,0,0,2,0
"2009-11-19",5.15,"1A",0,0,4,0,0,0,2,0,0,1,0,0
"2009-11-19",5.23333333333333,"1A",0,1,5,0,0,0,8,0,0,1,0,0
"2009-11-19",5.23333333333333,"1B",0,0,4,0,0,0,0,0,0,0,0,0
"2009-11-19",5.31666666666667,"1A",0,2,2,0,0,0,5,0,0,0,0,0
"2009-11-19",5.4,"1A",0,0,7,0,0,0,14,0,0,0,2,0
"2009-11-19",5.4,"1B",0,0,0,0,0,0,0,0,0,0,1,0
"2009-11-19",5.4,"2B",0,0,0,0,0,0,5,0,0,0,3,0
"2009-11-19",5.48333333333333,"1A",0,2,5,6,3,9,4,0,0,0,19,0
"2009-11-19",5.48333333333333,"2A",0,0,0,0,0,0,0,0,0,4,0,0
"2009-11-19",5.48333333333333,"2B",0,0,3,0,0,0,1,0,0,0,14,0
"2009-11-19",5.56666666666667,"1A",0,4,0,0,0,0,0,0,0,0,9,0
"2009-11-19",5.65,"2B",0,0,3,0,0,0,0,0,0,0,6,0
"2009-11-19",5.73333333333333,"1A",0,0,0,0,0,0,0,0,0,0,2,0
"2009-11-19",5.73333333333333,"2A",0,0,0,0,0,0,0,0,0,0,11,0
"2009-11-19",5.81666666666667,"2A",0,0,0,0,0,0,0,0,0,0,43,0
"2009-11-19",5.81666666666667,"2C",0,0,2,0,7,0,7,0,0,0,0,0
"2009-11-19",5.9,"1B",0,0,0,0,4,0,0,0,0,0,1,0
"2009-11-19",5.9,"2A",0,0,0,0,0,0,0,0,0,0,2,0
"2009-11-19",5.9,"2C",0,0,0,0,0,0,2,0,0,0,0,0
"2009-11-19",5.98333333333333,"1A",0,0,0,0,0,0,0,0,0,0,1,0
"2009-11-19",5.98333333333333,"1B",0,0,0,0,0,0,0,0,0,0,5,0
"2009-11-19",5.98333333333333,"2C",0,4,0,0,14,0,0,0,0,0,10,0
"2009-11-19",6.06666666666667,"1A",0,0,0,0,0,0,0,0,0,0,14,0
"2009-11-19",6.06666666666667,"2C",0,7,0,0,44,0,2,0,2,0,0,0
"2009-11-19",6.15,"1A",0,0,0,0,0,0,0,0,0,0,22,0
"2009-11-19",6.15,"2C",0,2,0,0,35,0,0,0,2,0,0,0
"2009-11-19",6.23333333333333,"1A",0,0,0,0,0,0,0,0,0,0,1,0
"2009-11-19",6.23333333333333,"2C",0,3,0,0,55,0,0,0,0,0,0,0
"2009-11-19",6.31666666666667,"1A",0,0,0,0,0,0,0,0,0,0,6,0
"2009-11-19",6.31666666666667,"2A",0,0,0,0,0,0,4,0,0,4,0,0
"2009-11-19",6.31666666666667,"2C",0,3,0,0,25,0,0,0,1,0,0,0
"2009-11-19",6.4,"2C",0,0,0,0,27,0,0,0,0,0,0,0
"2009-11-19",6.48333333333333,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2009-11-19",6.48333333333333,"2C",0,1,0,0,2,0,0,0,0,0,0,0
"2009-11-19",6.56666666666667,"1A",0,0,0,0,0,0,0,0,0,0,4,0
"2009-11-21",5.26666666666667,"1A",0,1,6,0,0,0,4,0,0,0,0,0
"2009-11-21",5.26666666666667,"1B",0,0,10,0,0,0,2,0,0,0,0,3
"2009-11-21",5.35,"1A",0,0,1,0,0,0,0,0,0,0,0,0
"2009-11-21",5.43333333333333,"2A",0,0,3,0,0,0,0,0,0,0,0,0
"2009-11-21",5.43333333333333,"2C",0,0,1,0,0,0,24,0,0,0,0,0
"2009-11-21",5.51666666666667,"2C",0,0,2,0,0,0,16,0,0,0,0,0
"2009-11-21",5.6,"1A",0,2,1,0,0,0,10,0,0,0,0,0
"2009-11-21",5.6,"1B",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-21",5.6,"2A",0,0,5,0,0,0,0,0,0,0,0,0
"2009-11-21",5.6,"2C",0,0,2,0,0,0,2,0,0,0,0,2
"2009-11-21",5.68333333333333,"2A",0,0,5,0,0,0,0,0,0,0,3,0
"2009-11-21",5.76666666666667,"2A",0,0,7,0,0,2,5,0,0,2,0,0
"2009-11-21",5.85,"1A",0,0,2,0,0,0,6,0,0,0,5,0
"2009-11-21",5.85,"1B",0,0,0,0,0,0,0,0,0,2,8,0
"2009-11-21",5.85,"2A",0,0,0,0,0,0,4,0,0,0,3,0
"2009-11-21",5.93333333333333,"1A",0,6,8,0,0,0,0,0,0,0,0,0
"2009-11-21",5.93333333333333,"1B",0,0,1,0,0,0,0,0,0,0,6,0
"2009-11-21",5.93333333333333,"2A",1,0,0,0,0,0,2,0,0,0,7,0
"2009-11-21",6.35,"1B",0,0,0,0,0,0,0,0,0,2,0,0
"2009-11-21",6.43333333333333,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-21",6.51666666666667,"1B",0,0,0,0,0,0,0,0,0,3,0,0
"2009-11-21",6.6,"1B",0,0,0,5,0,0,0,0,0,4,2,0
"2009-11-21",6.68333333333333,"1A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-21",6.68333333333333,"1B",0,0,0,0,0,0,2,0,0,0,22,0
"2009-11-21",6.76666666666667,"1A",0,0,0,0,0,0,2,0,0,0,17,0
"2009-11-21",6.76666666666667,"1B",0,0,0,0,0,0,0,0,0,2,8,0
"2009-11-21",6.93333333333333,"1B",0,0,0,0,0,0,0,0,0,4,0,0
"2009-11-21",7.1,"1B",0,0,0,0,0,0,0,0,0,0,14,0
"2009-11-21",7.18333333333333,"1B",0,0,0,0,0,0,0,0,0,1,13,0
"2009-11-23",5.31666666666667,"3C",0,0,32,0,0,0,2,0,0,0,0,0
"2009-11-23",5.4,"2A",0,0,5,0,0,0,0,0,0,3,0,0
"2009-11-23",5.4,"3C",0,0,13,0,0,0,2,0,0,0,0,0
"2009-11-23",5.48333333333333,"1A",0,0,0,0,0,0,3,0,0,0,10,0
"2009-11-23",5.48333333333333,"3C",0,2,4,0,0,0,0,0,0,0,0,0
"2009-11-23",5.56666666666667,"1A",0,0,0,0,0,0,10,0,0,0,14,0
"2009-11-23",5.56666666666667,"2A",0,0,0,0,0,0,0,0,0,1,0,0
"2009-11-23",5.56666666666667,"3C",2,7,3,0,8,0,0,0,0,0,2,0
"2009-11-23",5.65,"1A",0,0,8,0,0,0,0,0,0,0,30,0
"2009-11-23",5.65,"2A",0,0,0,0,0,0,0,0,0,0,1,0
"2009-11-23",5.73333333333333,"2A",0,0,0,0,0,0,0,0,0,3,2,0
"2009-11-23",5.9,"1A",0,3,0,0,0,0,4,2,0,0,24,0
"2009-11-23",5.98333333333333,"1A",0,5,4,0,0,0,2,0,0,0,18,0
"2009-11-23",6.06666666666667,"1A",0,0,2,0,0,0,4,0,0,0,30,0
"2009-11-23",6.06666666666667,"2A",0,0,6,0,0,0,0,0,0,0,0,0
"2009-11-23",6.23333333333333,"1A",0,0,0,0,0,0,0,0,0,0,8,0
"2009-11-23",6.23333333333333,"2A",0,0,0,0,11,0,0,0,0,0,16,0
"2009-11-23",6.31666666666667,"1A",0,0,0,0,1,0,0,0,0,0,28,0
"2009-11-23",6.31666666666667,"2A",0,0,0,1,14,0,0,0,0,0,10,0
"2009-11-23",6.4,"1A",0,0,0,0,16,0,0,0,0,0,5,0
"2009-11-23",6.4,"2A",0,0,0,7,10,0,0,0,0,0,12,0
"2009-11-23",6.48333333333333,"1A",0,0,0,0,0,0,0,0,0,2,16,0
"2009-11-23",6.48333333333333,"2A",0,0,0,2,0,0,0,0,0,0,12,0
"2009-11-23",6.65,"1B",0,0,0,0,0,0,0,0,0,2,11,0
"2009-11-23",6.73333333333333,"1B",0,0,0,0,0,0,0,0,0,0,10,0
"2009-11-23",6.81666666666667,"1B",0,0,0,0,0,0,0,0,0,0,11,0
"2009-11-23",6.9,"1B",0,0,0,0,0,0,0,0,0,0,13,0
"2009-11-23",6.98333333333333,"1A",0,0,0,0,0,0,0,0,0,0,6,0
"2009-11-23",6.98333333333333,"1B",0,0,0,0,0,0,0,0,0,0,30,0
"2009-11-23",7.06666666666667,"1A",0,0,0,0,0,0,0,0,0,0,2,0
"2009-11-23",7.06666666666667,"1B",0,0,0,0,0,0,0,0,0,0,22,0
"2009-11-23",7.15,"1B",0,0,0,0,0,0,0,0,0,0,11,0
"2009-11-23",7.23333333333333,"3C",0,3,0,0,0,0,0,0,0,0,0,0
